realization,shape,target_n,n,parameter,sum_W_real,sum_W_imag,total_area,delta_total,area_normalized_delta,orientation_null_squared,area_normalized_null_squared
111,rhombus,400,400,20.0,-0.11159051134838904,0.04526925990547019,1386.781994972795,0.1204232042232059,8.683643475308337e-05,4.5353563275107325,2.3582781376416683e-06
111,disk,400,397,20.97617696340303,-0.36752385561325074,-0.11592474637714761,1375.67857872192,0.38537297682561444,0.00028013300692931255,4.494109026801518,2.3747049344344417e-06
112,rhombus,4,4,2.0,0.14814247688491822,-0.009183419382944716,13.733697931974843,0.14842684612010582,0.010807493135154656,0.07127595973508496,0.0003778923426962129
112,disk,4,7,2.8284271247461903,-0.11877645220118982,-0.10705154562443937,24.17030900325975,0.15989959042500063,0.0066155376997222345,0.11056684535949178,0.00018926073109691325
112,rhombus,16,16,4.0,-0.08329427139650392,0.08229153828055537,55.13018938212888,0.11708899572570669,0.0021238634773067277,0.23745160417131558,7.812609892573953e-05
112,disk,16,19,4.69041575982343,0.06777966958436377,0.07316662301888881,65.60373996206334,0.09973684541308551,0.0015202920667443704,0.23783045276569967,5.5259921755865124e-05
112,rhombus,49,49,7.0,-0.05896155907960621,-0.10565827499861008,169.7623715770415,0.12099643186796794,0.0007127399949938693,0.6862719553238624,2.381296010255452e-05
112,disk,49,55,7.615773105863909,0.1840447890988286,-0.09118788282189923,191.40437915995946,0.2053964809045489,0.0010731023073035128,0.7079899692389676,1.9325171869564413e-05
112,rhombus,100,100,10.0,-0.0059481783627952645,-0.009903395377914515,347.39006216735754,0.011552405197486985,3.325485227013067e-05,1.0884252178643508,9.019112719558643e-06
112,disk,100,97,10.488088481701515,0.12646051463532304,-0.22719696659543778,337.0577936663524,0.26002062108994206,0.0007714422451460414,1.0720488002655515,9.436388396127167e-06
112,rhombus,225,225,15.0,0.05165338924640395,0.1831706624065197,779.0907062810188,0.1903143825019111,0.0002442775673841301,2.44579485545119,4.0294333791202355e-06
112,disk,225,223,15.748015748023622,0.05660654075227578,0.09119056838902301,772.166169040323,0.10733135710989655,0.00013900033621427882,2.3179087068843343,3.8875392511205385e-06
112,rhombus,400,400,20.0,-0.02441393332565589,0.07626848476907254,1385.5593204586849,0.0800807212092887,5.7796674618578035e-05,4.379741045109352,2.281382916257207e-06
112,disk,400,397,20.97617696340303,-0.033515973136362565,0.49906232350506463,1375.22589263738,0.5001864884196205,0.00036371223891107314,4.270310071595407,2.257934448538321e-06
113,rhombus,4,4,2.0,0.07115809606200285,-0.05606706827819527,13.85661131256384,0.09059244328574562,0.006537849784644324,0.036761800204441974,0.00019146204823685298
113,disk,4,7,2.8284271247461903,-0.08403698496462919,0.06185209815223261,24.233065546144953,0.10434508559476449,0.004305897056072789,0.050113003943135746,8.533628305344465e-05
113,rhombus,16,16,4.0,0.00594510884057442,0.1624980199215163,55.79215818391411,0.1626067366302509,0.00291450881133208,0.16704466875271917,5.366440233166085e-05
113,disk,16,19,4.69041575982343,0.09427915864140513,-0.11278099369974609,66.01609263005518,0.1469969805609401,0.002226684050882719,0.2453400600917902,5.629487199643692e-05
113,rhombus,49,49,7.0,0.05047489689603912,0.1811268437099669,169.67484709993204,0.18802831895488656,0.0011081684891346625,0.5867541588233521,2.038080076389057e-05
113,disk,49,55,7.615773105863909,0.1364512202744108,0.02095384453959212,190.4349620312233,0.1380507121146616,0.0007249231477360083,0.6657401593176884,1.835740917920127e-05
113,rhombus,100,100,10.0,0.009191360720544495,0.12298184035481444,346.7891319428185,0.12332483192347043,0.0003556190796192692,1.0165244761478291,8.4525331541559e-06
113,disk,100,97,10.488088481701515,0.11425317328154216,0.2857524658841624,336.06417870332433,0.30774707043899135,0.0009157389866019277,1.0205343343101372,9.03614464147623e-06
113,rhombus,225,225,15.0,0.05754154661211652,0.0765714487944443,779.0987911483954,0.09578212963280042,0.00012293964606416226,2.2988750660605715,3.787305241268966e-06
113,disk,225,223,15.748015748023622,-0.2604194624115106,0.47877496447001416,773.0026330451706,0.5450172134951001,0.0007050651449246124,2.1212444846708154,3.550003487178361e-06
113,rhombus,400,400,20.0,0.04511380379824326,-0.009551377123028296,1386.0116463771149,0.046113816780794625,3.327087250769586e-05,4.3403903309450085,2.2594099042358316e-06
113,disk,400,397,20.97617696340303,-0.3890999920551188,-0.29020885077109027,1374.5789104188223,0.4854070259927955,0.0003531314370630757,3.9233427471411924,2.0764280992331404e-06
114,rhombus,4,4,2.0,0.07029134065084142,-0.07323496693487569,13.983095678967493,0.10150976776864858,0.007259463147444045,0.04572196296796652,0.00023383968048813062
114,disk,4,7,2.8284271247461903,0.07054513686929553,0.16323742679618164,24.46512577436669,0.17782877675715592,0.007268663909485224,0.07895232699419227,0.0001319076639244452
114,rhombus,16,16,4.0,0.015999429845760194,-0.04272054491872622,55.474289789114025,0.045618271707094586,0.000822331784336723,0.15943755373740565,5.180922795108157e-05
114,disk,16,19,4.69041575982343,-0.09362135255664228,-0.03277772797378767,66.03825483713584,0.09919343277485024,0.0015020601773847902,0.1775892441058467,4.072166089204294e-05
114,rhombus,49,49,7.0,0.10378452689289164,-0.04353110000222593,170.0250320474975,0.11254414551537162,0.0006619269184077068,0.37030712622055745,1.2809622727517668e-05
114,disk,49,55,7.615773105863909,-0.24406501341678588,0.13684948631358962,190.33999219899528,0.2798133532882754,0.0014700712659257555,0.4035930716106886,1.1139959395006478e-05
114,rhombus,100,100,10.0,0.11680402678646074,-0.18770533466606004,346.69064937214534,0.22108024184813493,0.0006376873510967484,0.7537740328724094,6.271290450919169e-06
114,disk,100,97,10.488088481701515,0.1381054122375498,0.08827356226265598,335.26574224894057,0.16390645711454618,0.0004888851930265003,0.7358374452307445,6.546414893196528e-06
114,rhombus,225,225,15.0,0.01953781368209473,0.21934320695129214,779.6678782079966,0.22021164501259605,0.0002824428851920059,2.0315918689467063,3.3420826211547657e-06
114,disk,225,223,15.748015748023622,0.27965381440034776,0.04557150042108141,773.4784202878784,0.283342579855716,0.00036632254038872816,1.8916705317003426,3.1619070239931897e-06
114,rhombus,400,400,20.0,-0.0964613574184523,-0.09569941560126163,1386.327291732091,0.13587925383013186,9.801383456886504e-05,3.6766378662046733,1.9130191158960856e-06
114,disk,400,397,20.97617696340303,0.1798049365585035,0.3448321215306639,1374.8685366809318,0.3888945965813179,0.0002828594779833626,3.530489238757948,1.8677233367423127e-06
115,rhombus,4,4,2.0,-0.06439513731654323,0.10638252793409544,13.92475936149264,0.12435423579301613,0.008930440560208445,0.09168434509247593,0.00047284607641795797
115,disk,4,7,2.8284271247461903,0.23808741774753406,-0.03922129426125251,24.27366214410896,0.24129634977184497,0.009940665250233197,0.19765269134432484,0.00033545334479539594
115,rhombus,16,16,4.0,-0.12044696501693997,0.025029525504644837,55.236613328843916,0.1230201143259899,0.0022271480257778625,0.28326410342554187,9.284049678684701e-05
115,disk,16,19,4.69041575982343,-0.16601726685760143,-0.1505457332256193,65.87370436188341,0.22411102312761721,0.003402131780785276,0.4620825555292247,0.00010648670787209701
115,rhombus,49,49,7.0,-0.027304117841077336,0.1654863696544215,169.1043254999646,0.16772374129049017,0.0009918359024502024,0.8794201843826658,3.075296516339441e-05
115,disk,49,55,7.615773105863909,-0.01597833260917403,0.20311420588173718,190.1958381145483,0.20374171822171844,0.0010712206967379166,1.0038522801317005,2.7750306927346596e-05
115,rhombus,100,100,10.0,-0.01920525025871056,0.02814579580347812,346.3428472647142,0.03407385300946737,9.838185855019058e-05,1.3250749674474063,1.1046584111657513e-05
115,disk,100,97,10.488088481701515,-0.16602571963656132,-0.07091767032793458,335.67544958237147,0.18053768455804367,0.0005378340441121283,1.3798120766788782,1.2245620133659722e-05
115,rhombus,225,225,15.0,-0.21736090046976075,0.012314946004375188,779.5374901721382,0.21770948290810835,0.0002792803241060716,2.6836694184207484,4.416263766814146e-06
115,disk,225,223,15.748015748023622,-0.2042668447634961,-0.27730330510129386,772.5633772950077,0.34441554391423085,0.00044580878933213244,2.815832093849211,4.717789078542659e-06
115,rhombus,400,400,20.0,-0.03899338235789607,-0.04960648903638913,1385.3670402694227,0.06309744544929276,4.554565224608038e-05,4.363534419357834,2.273571957898721e-06
115,disk,400,397,20.97617696340303,0.2433071325996834,-0.051081381592028074,1374.6767366674367,0.24861148066658206,0.00018085086772420331,4.331676133431637,2.292212158035306e-06
116,rhombus,4,4,2.0,-0.004746772896021323,-0.0025913952955007036,13.785184276538391,0.005408066429320727,0.0003923100570026439,0.010496580561987821,5.523605982847995e-05
116,disk,4,7,2.8284271247461903,0.05947179770980471,-0.0549086509504311,24.116625281796644,0.08094352767227414,0.003356337245633233,0.028152621309884145,4.84045032538195e-05
116,rhombus,16,16,4.0,-0.05218717175528376,-0.03252072564036722,55.486254914428535,0.06149063743360874,0.0011082138725787174,0.10768012685666199,3.4975564523967126e-05
116,disk,16,19,4.69041575982343,0.12066215275629455,0.13574161629773768,65.93415326713524,0.18161811997404226,0.0027545378377456086,0.08938308956624372,2.0560538996811403e-05
116,rhombus,49,49,7.0,-0.09443225482820372,0.12290834944336695,169.4985753263353,0.15499649387915718,0.0009144412782275173,0.3608461914811203,1.256001105084296e-05
116,disk,49,55,7.615773105863909,0.20126783758992461,-0.07654025555518591,190.07106145708138,0.215330334993882,0.0011328938416146229,0.44893650770755233,1.2426617302334764e-05
116,rhombus,100,100,10.0,0.06740972072269802,0.1677147687555652,346.74288136811674,0.18075484531996605,0.0005212936012032188,0.8819546651559136,7.335524201409894e-06
116,disk,100,97,10.488088481701515,0.018686736162754514,0.30149327300333734,335.99406831887745,0.30207182552280726,0.0008990391617155691,0.9016912466883639,7.987201354419119e-06
116,rhombus,225,225,15.0,0.07096978186801417,-0.05567142087241897,779.7578181392319,0.09019987272910931,0.00011567677890599029,1.8825177604309118,3.096132987086178e-06
116,disk,225,223,15.748015748023622,-0.30452852960178145,0.146354602930855,772.6470025360005,0.33787171402837396,0.00043729117296696077,2.0122444468239373,3.3706874910617942e-06
116,rhombus,400,400,20.0,-0.1453356311092766,-0.13717643733641566,1385.3525253694238,0.19984949494618018,0.0001442589458541518,3.7080296998776014,1.932068867653404e-06
116,disk,400,397,20.97617696340303,0.5661674382543929,-0.12832944705200608,1375.5232129603514,0.5805290820624023,0.0004220423738346142,4.033458866815381,2.131777061248661e-06
117,rhombus,4,4,2.0,0.015186276477479055,-0.12416370969816129,13.581585436573462,0.12508896753614887,0.00921018890764405,0.06964802531873658,0.00037757903117015674
117,disk,4,7,2.8284271247461903,0.04430849452340668,0.1926969290713716,23.64658260891018,0.19772543882987836,0.00836169192394736,0.08466313719690753,0.00015141105516951441
117,rhombus,16,16,4.0,-0.25590172041236414,-0.07169959601736216,54.72146677735053,0.2657565099467193,0.004856531185979049,0.16874224744880228,5.6351874793217e-05
117,disk,16,19,4.69041575982343,-0.1107253624398794,0.04647389974426653,65.29405209716039,0.12008300980939307,0.0018391110055584288,0.24973632315612473,5.8577990670720756e-05
117,rhombus,49,49,7.0,-0.03477519212590341,-0.06565492921979121,169.8182489383352,0.07429591993002906,0.00043750256756567766,0.5573768332277962,1.9327700935055698e-05
117,disk,49,55,7.615773105863909,-0.12928630236070981,0.08162775857923543,191.02702453086403,0.15289878661642423,0.0008004039585075594,0.5664106483017429,1.5521789418554725e-05
117,rhombus,100,100,10.0,-0.013497934289008029,0.025801097785158766,346.63573362395306,0.029118565847062305,8.400335863425873e-05,1.0513827231013548,8.75012333625901e-06
117,disk,100,97,10.488088481701515,-0.4009464092194883,-0.18878372665476806,336.4279610242048,0.44316737077052903,0.0013172727065294215,1.0476305597176425,9.256013758244556e-06
117,rhombus,225,225,15.0,-0.1377476892386933,0.0330762086451053,779.3714320729391,0.14166319729885443,0.0001817659609642923,2.109137465752685,3.472289452204141e-06
117,disk,225,223,15.748015748023622,-0.02556739259122187,0.6142863649472081,772.8356567982133,0.6148182086795805,0.0007955355103913236,2.1755222688089875,3.6424133642286322e-06
117,rhombus,400,400,20.0,-0.047323984145041464,0.016241736952890926,1385.5870455899583,0.05003352370768062,3.6109982311776906e-05,3.8225721254236866,1.9910770198952575e-06
117,disk,400,397,20.97617696340303,0.3977792846364072,0.14612075624865806,1375.7175002670974,0.42376837387012684,0.0003080344429636547,3.9833366629624143,2.1046917067548234e-06
118,rhombus,4,4,2.0,-0.06355084355619933,0.07034313192956992,14.37986404762055,0.09479908188566702,0.006592488049381351,0.019749427520141954,9.550914362115553e-05
118,disk,4,7,2.8284271247461903,0.10635990327748468,0.04288478749461189,24.493996585451228,0.11468013787772456,0.004681969211420625,0.050155934245026915,8.359937265278737e-05
118,rhombus,16,16,4.0,0.07088117164859131,-0.03069669329823424,56.094573838335705,0.0772426532022491,0.0013770075769692458,0.17923445744617816,5.6961287831062884e-05
118,disk,16,19,4.69041575982343,-0.12277677707075263,-0.13850875955311218,66.06708406646986,0.18509136517088834,0.0028015670403232656,0.1902898711654515,4.3595874491411805e-05
118,rhombus,49,49,7.0,0.018999577221594066,-0.08833674929153373,169.52995653527043,0.09035687693803168,0.0005329847230818648,0.4753241121455691,1.6538531482549617e-05
118,disk,49,55,7.615773105863909,-0.10349365366421637,-0.09702072812837192,190.18745281582702,0.14185893710065722,0.0007458900942220938,0.530950305440476,1.467878640742349e-05
118,rhombus,100,100,10.0,-0.1344802616298577,-0.03846754555423043,346.45482932093176,0.13987384612214598,0.0004037289547855502,0.8166036672169704,6.8032759521975016e-06
118,disk,100,97,10.488088481701515,-0.03668802937188653,0.238546053393633,335.7288986449901,0.24135084646396088,0.0007188861234110578,0.8218933925785381,7.291855226475206e-06
118,rhombus,225,225,15.0,-0.057461999669247366,-0.11054225729449824,779.3314536539838,0.1245851999787761,0.00015986163447483646,1.9740703183268575,3.2502607948302828e-06
118,disk,225,223,15.748015748023622,0.2964415691336444,0.374691669802413,772.9766047293285,0.4777776170246339,0.0006181010060348931,1.951159925172954,3.265578802692686e-06
118,rhombus,400,400,20.0,-0.10540484767825653,-0.10221906098731019,1385.744072057636,0.14682955541444612,0.00010595719539786648,3.677341368165442,1.9149960763697774e-06
118,disk,400,397,20.97617696340303,0.2826226924284958,-0.3889900994799667,1375.524531063315,0.4808210517115141,0.0003495546904858377,3.545745459344408,1.874005561593003e-06
119,rhombus,4,4,2.0,0.11939654713303227,0.012262416333012324,13.89660798800081,0.12002459048717694,0.008636970301732163,0.015163959269812217,7.852265871749168e-05
119,disk,4,7,2.8284271247461903,0.0395980330185397,0.005493993472790892,23.991872904489274,0.03997734587508817,0.0016662869978611697,0.07958964661123206,0.0001382700984805109
119,rhombus,16,16,4.0,-0.11777445094117134,0.052929891288362396,55.419810167176564,0.12912162749242373,0.002329882168540853,0.13712065883419658,4.4644999620091036e-05
119,disk,16,19,4.69041575982343,-0.07485131619507746,0.01730231763087843,65.49215409069713,0.07682505926802316,0.0011730421809249335,0.22129158194272092,5.159247275536198e-05
119,rhombus,49,49,7.0,-0.03579300217958403,0.03421486218509384,169.66118314642108,0.04951561167321547,0.0002918499727217067,0.5969535193491248,2.0738413731297042e-05
119,disk,49,55,7.615773105863909,0.0836702067559596,-0.13197987512153025,190.17968612960016,0.15626705006392022,0.0008216810808985678,0.7641944604804686,2.1128838940730902e-05
119,rhombus,100,100,10.0,-0.06918374409937789,0.04248721420698279,346.6244466720269,0.081188384752243,0.00023422578970335223,1.0713772684901903,8.917108459920644e-06
